timestamp,smartMeter,computer,microwave,kettle
2023-04-02 00:00:00,31.264,28.6,0.0,0.0
2023-04-02 00:00:01,31.286,28.6,0.0,0.0
2023-04-02 00:00:02,31.143,28.6,0.0,0.0
2023-04-02 00:00:03,31.007,28.6,0.0,0.0
2023-04-02 00:00:04,31.057,28.6,0.0,0.0
2023-04-02 00:00:05,31.1,28.6,0.0,0.0
2023-04-02 00:00:06,31.029,28.6,0.0,0.0
2023-04-02 00:00:07,31.017,28.6,0.0,0.0
2023-04-02 00:00:08,31.029,28.6,0.0,0.0
2023-04-02 00:00:09,31.057,28.6,0.0,0.0
2023-04-02 00:00:10,31.067,28.6,0.0,0.0
2023-04-02 00:00:11,31.1,28.6,0.0,0.0
2023-04-02 00:00:12,31.057,28.6,0.0,0.0
2023-04-02 00:00:13,31.0,28.6,0.0,0.0
2023-04-02 00:00:14,30.986,28.6,0.0,0.0
2023-04-02 00:00:15,31.033,28.6,0.0,0.0
2023-04-02 00:00:16,31.071,28.6,0.0,0.0
2023-04-02 00:00:17,31.271,28.6,0.0,0.0
2023-04-02 00:00:18,31.162,28.6,0.0,0.0
2023-04-02 00:00:19,31.286,28.6,0.0,0.0
2023-04-02 00:00:20,31.029,28.6,0.0,0.0
2023-04-02 00:00:21,30.957,28.6,0.0,0.0
2023-04-02 00:00:22,31.05,28.6,0.0,0.0
2023-04-02 00:00:23,31.05,28.6,0.0,0.0
2023-04-02 00:00:24,30.941,28.6,0.0,0.0
2023-04-02 00:00:25,31.033,28.6,0.0,0.0
2023-04-02 00:00:26,31.0,28.6,0.0,0.0
2023-04-02 00:00:27,31.086,28.6,0.0,0.0
2023-04-02 00:00:28,31.1,28.6,0.0,0.0
2023-04-02 00:00:29,31.1,28.6,0.0,0.0
2023-04-02 00:00:30,31.043,28.6,0.0,0.0
2023-04-02 00:00:31,31.033,28.6,0.0,0.0
2023-04-02 00:00:32,30.967,28.6,0.0,0.0
2023-04-02 00:00:33,31.05,28.6,0.0,0.0
2023-04-02 00:00:34,31.1,28.6,0.0,0.0
2023-04-02 00:00:35,31.1,28.6,0.0,0.0
2023-04-02 00:00:36,31.029,28.6,0.0,0.0
2023-04-02 00:00:37,31.3,28.6,0.0,0.0
2023-04-02 00:00:38,31.636,28.6,0.0,0.0
2023-04-02 00:00:39,31.2,28.6,0.0,0.0
2023-04-02 00:00:40,31.067,28.6,0.0,0.0
2023-04-02 00:00:41,31.036,28.6,0.0,0.0
2023-04-02 00:00:42,31.043,28.6,0.0,0.0
2023-04-02 00:00:43,31.057,28.6,0.0,0.0
2023-04-02 00:00:44,31.069,28.6,0.0,0.0
2023-04-02 00:00:45,31.057,28.6,0.0,0.0
2023-04-02 00:00:46,31.4,28.6,0.0,0.0
2023-04-02 00:00:47,31.6,28.6,0.0,0.0
2023-04-02 00:00:48,31.188,28.6,0.0,0.0
2023-04-02 00:00:49,31.029,28.6,0.0,0.0
2023-04-02 00:00:50,31.05,28.6,0.0,0.0
2023-04-02 00:00:51,31.25,28.6,0.0,0.0
2023-04-02 00:00:52,31.175,28.6,0.0,0.0
2023-04-02 00:00:53,31.1,28.6,0.0,0.0
2023-04-02 00:00:54,31.057,28.6,0.0,0.0
2023-04-02 00:00:55,31.0,28.6,0.0,0.0
2023-04-02 00:00:56,31.029,28.6,0.0,0.0
2023-04-02 00:00:57,31.04,28.6,0.0,0.0
2023-04-02 00:00:58,31.067,28.6,0.0,0.0
2023-04-02 00:00:59,31.067,28.6,0.0,0.0
2023-04-02 00:01:00,30.957,28.6,0.0,0.0
2023-04-02 00:01:01,30.986,28.6,0.0,0.0
2023-04-02 00:01:02,31.1,28.6,0.0,0.0
2023-04-02 00:01:03,31.071,28.6,0.0,0.0
2023-04-02 00:01:04,30.96,28.6,0.0,0.0
2023-04-02 00:01:05,31.057,28.6,0.0,0.0
2023-04-02 00:01:06,31.014,28.6,0.0,0.0
2023-04-02 00:01:07,31.055,28.6,0.0,0.0
2023-04-02 00:01:08,31.033,28.6,0.0,0.0
2023-04-02 00:01:09,31.1,28.6,0.0,0.0
2023-04-02 00:01:10,31.157,28.6,0.0,0.0
2023-04-02 00:01:11,31.157,28.6,0.0,0.0
2023-04-02 00:01:12,31.057,28.6,0.0,0.0
2023-04-02 00:01:13,31.043,28.6,0.0,0.0
2023-04-02 00:01:14,31.357,28.6,0.0,0.0
2023-04-02 00:01:15,31.533,28.6,0.0,0.0
2023-04-02 00:01:16,31.367,28.6,0.0,0.0
2023-04-02 00:01:17,31.329,28.6,0.0,0.0
2023-04-02 00:01:18,31.1,28.6,0.0,0.0
2023-04-02 00:01:19,31.055,28.6,0.0,0.0
2023-04-02 00:01:20,30.967,28.6,0.0,0.0
2023-04-02 00:01:21,31.057,28.6,0.0,0.0
2023-04-02 00:01:22,31.0,28.6,0.0,0.0
2023-04-02 00:01:23,31.1,28.6,0.0,0.0
2023-04-02 00:01:24,31.043,28.6,0.0,0.0
2023-04-02 00:01:25,31.057,28.6,0.0,0.0
2023-04-02 00:01:26,31.1,28.6,0.0,0.0
2023-04-02 00:01:27,31.083,28.6,0.0,0.0
2023-04-02 00:01:28,30.871,28.6,0.0,0.0
2023-04-02 00:01:29,31.052,28.6,0.0,0.0
2023-04-02 00:01:30,31.1,28.6,0.0,0.0
2023-04-02 00:01:31,31.057,28.6,0.0,0.0
2023-04-02 00:01:32,31.019,28.6,0.0,0.0
2023-04-02 00:01:33,31.1,28.6,0.0,0.0
2023-04-02 00:01:34,30.845,28.6,0.0,0.0
2023-04-02 00:01:35,31.024,28.6,0.0,0.0
2023-04-02 00:01:36,31.057,28.6,0.0,0.0
2023-04-02 00:01:37,31.083,28.6,0.0,0.0
2023-04-02 00:01:38,31.1,28.6,0.0,0.0
2023-04-02 00:01:39,31.0,28.6,0.0,0.0
2023-04-02 00:01:40,31.071,28.6,0.0,0.0
2023-04-02 00:01:41,31.1,28.6,0.0,0.0
2023-04-02 00:01:42,31.1,28.6,0.0,0.0
2023-04-02 00:01:43,31.057,28.6,0.0,0.0
2023-04-02 00:01:44,31.1,28.6,0.0,0.0
2023-04-02 00:01:45,31.029,28.6,0.0,0.0
2023-04-02 00:01:46,30.962,28.6,0.0,0.0
2023-04-02 00:01:47,31.143,28.6,0.0,0.0
2023-04-02 00:01:48,31.086,28.6,0.0,0.0
2023-04-02 00:01:49,31.1,28.6,0.0,0.0
2023-04-02 00:01:50,31.0,28.6,0.0,0.0
2023-04-02 00:01:51,31.083,28.6,0.0,0.0
2023-04-02 00:01:52,31.083,28.6,0.0,0.0
2023-04-02 00:01:53,31.052,28.6,0.0,0.0
2023-04-02 00:01:54,31.0,28.6,0.0,0.0
2023-04-02 00:01:55,31.043,28.6,0.0,0.0
2023-04-02 00:01:56,31.1,28.6,0.0,0.0
2023-04-02 00:01:57,31.029,28.6,0.0,0.0
2023-04-02 00:01:58,31.06,28.6,0.0,0.0
2023-04-02 00:01:59,31.043,28.6,0.0,0.0
2023-04-02 00:02:00,31.071,28.6,0.0,0.0
2023-04-02 00:02:01,31.067,28.6,0.0,0.0
2023-04-02 00:02:02,31.1,28.6,0.0,0.0
2023-04-02 00:02:03,31.043,28.6,0.0,0.0
2023-04-02 00:02:04,31.05,28.6,0.0,0.0
2023-04-02 00:02:05,31.083,28.6,0.0,0.0
2023-04-02 00:02:06,31.0,28.6,0.0,0.0
2023-04-02 00:02:07,31.0,28.6,0.0,0.0
2023-04-02 00:02:08,31.0,28.6,0.0,0.0
2023-04-02 00:02:09,31.083,28.6,0.0,0.0
2023-04-02 00:02:10,31.014,28.6,0.0,0.0
2023-04-02 00:02:11,31.014,28.6,0.0,0.0
2023-04-02 00:02:12,31.014,28.6,0.0,0.0
2023-04-02 00:02:13,31.076,28.6,0.0,0.0
2023-04-02 00:02:14,31.1,28.6,0.0,0.0
2023-04-02 00:02:15,35.6,28.6,0.0,0.0
2023-04-02 00:02:16,37.379,28.6,0.0,0.0
2023-04-02 00:02:17,37.78,28.6,0.0,0.0
2023-04-02 00:02:18,37.667,28.6,0.0,0.0
2023-04-02 00:02:19,37.779,28.6,0.0,0.0
2023-04-02 00:02:20,38.086,28.6,0.0,0.0
2023-04-02 00:02:21,38.071,28.6,0.0,0.0
2023-04-02 00:02:22,37.86,28.6,0.0,0.0
2023-04-02 00:02:23,37.8,28.6,0.0,0.0
2023-04-02 00:02:24,37.8,28.6,0.0,0.0
2023-04-02 00:02:25,37.748,28.6,0.0,0.0
2023-04-02 00:02:26,37.514,28.6,0.0,0.0
2023-04-02 00:02:27,37.671,28.6,0.0,0.0
2023-04-02 00:02:28,37.9,28.6,0.0,0.0
2023-04-02 00:02:29,37.9,28.6,0.0,0.0
2023-04-02 00:02:30,37.8,28.6,0.0,0.0
2023-04-02 00:02:31,37.943,28.6,0.0,0.0
2023-04-02 00:02:32,37.971,28.6,0.0,0.0
2023-04-02 00:02:33,37.9,28.6,0.0,0.0
2023-04-02 00:02:34,37.943,28.6,0.0,0.0
2023-04-02 00:02:35,37.5,28.6,0.0,0.0
2023-04-02 00:02:36,37.414,28.6,0.0,0.0
2023-04-02 00:02:37,37.429,28.6,0.0,0.0
2023-04-02 00:02:38,37.55,28.6,0.0,0.0
2023-04-02 00:02:39,37.8,28.6,0.0,0.0
2023-04-02 00:02:40,37.967,28.6,0.0,0.0
2023-04-02 00:02:41,37.967,28.6,0.0,0.0
2023-04-02 00:02:42,38.283,28.6,0.0,0.0
2023-04-02 00:02:43,38.357,28.6,0.0,0.0
2023-04-02 00:02:44,38.34,28.6,0.0,0.0
2023-04-02 00:02:45,37.95,28.6,0.0,0.0
2023-04-02 00:02:46,37.943,28.6,0.0,0.0
2023-04-02 00:02:47,37.786,28.6,0.0,0.0
2023-04-02 00:02:48,37.44,28.6,0.0,0.0
2023-04-02 00:02:49,37.343,28.6,0.0,0.0
2023-04-02 00:02:50,37.6,28.6,0.0,0.0
2023-04-02 00:02:51,37.969,28.6,0.0,0.0
2023-04-02 00:02:52,37.936,28.6,0.0,0.0
2023-04-02 00:02:53,37.9,28.6,0.0,0.0
2023-04-02 00:02:54,37.95,28.6,0.0,0.0
2023-04-02 00:02:55,37.883,28.6,0.0,0.0
2023-04-02 00:02:56,37.9,28.6,0.0,0.0
2023-04-02 00:02:57,37.857,28.6,0.0,0.0
2023-04-02 00:02:58,37.7,28.6,0.0,0.0
2023-04-02 00:02:59,37.583,28.6,0.0,0.0
2023-04-02 00:03:00,37.757,28.6,0.0,0.0
2023-04-02 00:03:01,37.843,28.6,0.0,0.0
